n,gamma,eps,diameter,cover,omega_active,cover_margin,m
2,64.114626,1.0,45.240448112542495,1,0,-2.1316282072803006e-14,4
2,8.822955,1.0,200.86066050338113,1,0,-1.1368683772161603e-13,4
2,60.5783,1.0,47.70856142507886,1,0,-1.7763568394002505e-14,4
2,124.051058,1.0,95.6154354190145,1,0,0.0,4
2,27.064613,1.0,114.00364799852976,1,0,0.0,4
2,51.701106,1.0,67.31072493147722,1,0,0.0,4
2,14.540232,1.0,195.76738340975146,1,0,0.0,4
2,120.164218,1.0,62.85276133847551,1,0,-2.842170943040401e-14,4
2,149.994536,1.0,141.1440177152133,1,0,0.0,4
2,51.006339,1.0,59.609931337970146,1,0,-3.197442310920451e-14,4
2,98.638242,1.0,52.558377433584404,1,1,-2.1316282072803006e-14,6
2,16.843742,1.0,110.3557653276253,1,0,-1.2079226507921703e-13,4
2,160.192427,1.0,164.55421949614325,1,0,0.0,4
2,18.48382,1.0,82.76732364438757,1,1,-2.1316282072803006e-14,6
2,173.233489,1.0,379.3614722565315,1,1,-2.842170943040401e-14,6
2,3.576206,1.0,399.7753113197664,1,1,-5.684341886080802e-14,6
2,118.596883,1.0,52.83787707209008,1,0,-4.973799150320701e-14,4
2,4.470448,1.0,618.8303686911811,1,1,-5.684341886080802e-14,5
2,19.40435,1.0,136.1752328781859,1,0,-9.947598300641403e-14,4
2,142.560178,1.0,95.85056757640902,1,0,-4.263256414560601e-14,4
2,89.783652,1.0,55.27688950699282,1,0,0.0,4
2,155.798284,1.0,87.59480085742689,1,0,-3.552713678800501e-14,4
2,92.613241,1.0,52.68379875025978,1,0,-4.973799150320701e-14,4
2,126.81567,1.0,90.17253477836584,1,0,0.0,4
2,28.677806,1.0,60.05281015482105,1,1,-9.237055564881302e-14,6
2,103.888644,1.0,64.46693789263888,1,0,0.0,4
2,16.793995,1.0,200.66065719286647,1,0,0.0,4
2,41.042837,1.0,76.6782265565725,1,0,-9.947598300641403e-14,4
2,39.92207,1.0,75.03466684973796,1,0,-4.263256414560601e-14,4
2,27.506136,1.0,84.61163237135582,1,1,-1.2079226507921703e-13,7
2,114.652227,1.0,32.280305238198636,1,0,-3.197442310920451e-14,4
2,4.710211,1.0,207.70153573641022,0,1,-0.2901711919447081,4
2,133.701731,1.0,89.49134967544485,1,0,0.0,4
2,90.604716,1.0,28.66850560299353,0,0,-0.35329380036193925,4
2,69.372399,1.0,59.0036782797243,1,0,-5.3290705182007514e-14,4
2,72.844967,1.0,45.0219466814487,1,0,-1.7763568394002505e-14,4
2,9.11077,1.0,275.05076381316474,1,0,-2.842170943040401e-14,4
2,44.101258,1.0,84.16387046443631,1,0,-2.842170943040401e-14,4
2,99.897517,1.0,47.96134252986891,1,0,-1.1013412404281553e-13,4
2,125.954517,1.0,51.6661174963899,1,0,-2.1316282072803006e-14,4
2,6.999013,1.0,291.85743592665636,1,1,-5.684341886080802e-14,5
2,2.376205,1.0,853.7760841751815,1,1,-1.1368683772161603e-13,6
2,139.93071,1.0,72.22645783304976,1,0,0.0,4
2,26.398076,1.0,91.32194845287538,1,1,-7.815970093361102e-14,7
2,12.749318,1.0,162.06155088294568,1,1,-1.4210854715202004e-14,6
2,80.722768,1.0,48.73465599205638,1,0,0.0,4
2,124.93217,1.0,79.3404123775571,1,1,-1.4210854715202004e-14,6
2,95.933377,1.0,36.3642453735084,1,0,0.0,4
2,50.594456,1.0,86.49136086362783,1,0,-2.1316282072803006e-14,4
2,74.186997,1.0,25.64601022622344,1,0,-2.6645352591003757e-14,4
2,47.384569,1.0,71.55401057290754,1,0,-6.394884621840902e-14,4
2,96.910978,1.0,57.786526268308975,0,1,-0.4792083522045445,6
2,92.488147,1.0,34.97030590322001,1,0,-1.2079226507921703e-13,4
2,0.791283,1.0,958.4060029235206,0,1,-0.14010196415773635,5
2,98.519072,1.0,49.285989799020456,1,0,0.0,4
2,170.068014,1.0,243.33959260644986,1,1,-1.4210854715202004e-14,6
2,151.753022,1.0,93.048172380047,1,0,-6.394884621840902e-14,4
2,58.379022,1.0,57.325492060157615,1,0,-1.0658141036401503e-14,4
2,88.336734,1.0,46.275328787023504,1,0,-1.0658141036401503e-14,4
2,32.154977,1.0,113.20577482799848,1,0,-5.684341886080802e-14,4
2,19.255279,1.0,49.694167799623436,1,1,0.0,3
2,74.670283,1.0,50.197548841605354,1,0,0.0,4
2,173.190415,1.0,390.56228426156974,1,0,-8.526512829121202e-14,4
2,88.503402,1.0,56.701895401018966,1,0,-1.1368683772161603e-13,4
2,54.442426,1.0,49.74509336502867,1,0,0.0,4
2,153.834167,1.0,64.17020095786309,1,0,-1.1368683772161603e-13,4
2,19.334224,1.0,141.15188580101113,1,1,-4.263256414560601e-14,5
2,131.356233,1.0,72.07543155587986,1,0,-7.105427357601002e-15,4
2,19.139318,1.0,194.41346555809199,1,1,-9.947598300641403e-14,5
2,149.079315,1.0,78.84770411002567,0,1,-0.49462449977585266,5
2,36.467001,1.0,72.09431695400353,1,0,0.0,4
2,7.014849,1.0,152.60191490717392,1,1,0.0,4
2,24.446233,1.0,149.9548201340364,1,0,-5.684341886080802e-14,4
2,154.038101,1.0,76.57167032262828,1,1,-5.684341886080802e-14,4
2,41.733927,1.0,63.47621467437454,1,0,0.0,4
2,7.275821,1.0,338.7130009071587,1,1,-2.842170943040401e-14,6
2,62.946888,1.0,57.36380447077151,1,1,0.0,6
2,20.206601,1.0,94.70419341940685,1,0,0.0,4
2,11.87679,1.0,290.9601240324672,1,0,0.0,4
2,10.783845,1.0,157.80821790896326,0,1,-0.47584826276562353,4
2,18.784785,1.0,205.82324674918684,1,0,0.0,4
2,91.426856,1.0,62.04115398861652,0,0,-0.3113203873160231,4
2,176.425083,1.0,689.8546624011965,1,1,0.0,5
2,6.007433,1.0,437.8447875401476,1,0,0.0,4
2,102.708893,1.0,36.487158899599585,1,0,0.0,4
2,43.708763,1.0,72.66516838217201,1,0,-2.842170943040401e-14,4
2,51.434556,1.0,46.25343508324335,1,0,-9.947598300641403e-14,4
2,53.098915,1.0,42.84655208280698,1,0,-9.947598300641403e-14,4
2,120.401995,1.0,50.19507823763768,1,0,0.0,4
2,32.842429,1.0,107.64239134531161,1,0,-1.4210854715202004e-14,4
2,53.642244,1.0,45.521064018260944,1,1,-9.237055564881302e-14,7
2,102.30643,1.0,66.93526642662073,1,0,-4.263256414560601e-14,4
2,61.180315,1.0,75.33047102585464,1,0,-4.973799150320701e-14,4
2,58.704898,1.0,54.72654946233659,1,0,-8.881784197001252e-14,4
2,152.12878,1.0,87.1423740842459,1,0,0.0,4
2,155.529915,1.0,87.54412661431769,1,0,0.0,4
2,26.48526,1.0,28.160788949366808,1,0,-2.4868995751603507e-14,4
2,175.590861,1.0,549.2718837444721,1,1,-5.684341886080802e-14,6
2,16.232177,1.0,140.84097458532577,1,1,0.0,6
2,32.36832,1.0,109.80780638127526,1,1,-1.1368683772161603e-13,5
2,101.72987,1.0,68.02869358063575,1,0,-5.684341886080802e-14,4
2,92.208176,1.0,18.09192329801667,1,0,0.0,4
2,15.687648,1.0,120.28667170269,1,0,-7.105427357601002e-15,4
2,150.520744,1.0,75.09198797067295,1,0,-1.4210854715202004e-14,4
2,0.861468,1.0,754.3377158902586,0,1,-0.24148743662414063,4
2,117.647904,1.0,60.278223328559065,1,1,-2.842170943040401e-14,6
2,20.790806,1.0,181.7073206708837,1,0,-7.105427357601002e-14,4
2,2.861818,1.0,306.52924010667175,1,1,-2.842170943040401e-14,4
2,50.667968,1.0,38.595329024708036,1,0,-4.618527782440651e-14,4
2,59.654964,1.0,44.58158294538238,1,0,-1.4210854715202004e-14,4
2,10.622982,1.0,235.3068335290708,1,0,0.0,4
2,172.481259,1.0,347.1597284562692,1,1,0.0,6
2,48.851913,1.0,60.76195143989085,1,0,0.0,4
2,106.406837,1.0,47.271945521559424,0,1,-0.22676577298023304,5
2,76.007886,1.0,53.457983901758666,1,0,0.0,4
2,39.552306,1.0,87.14073831256032,1,0,-1.2079226507921703e-13,4
2,68.751029,1.0,77.44603469239986,1,0,0.0,4
2,61.597368,1.0,34.862009037770974,1,0,-1.1013412404281553e-13,4
2,60.442584,1.0,53.52364087422822,1,0,-1.1013412404281553e-13,4
2,157.90279,1.0,70.5648041055952,1,0,-6.394884621840902e-14,4
2,83.483438,1.0,32.41663172620775,1,0,0.0,4
2,87.878995,1.0,40.06031394942905,1,0,0.0,4
2,16.691109,1.0,153.63398813332026,1,1,-2.842170943040401e-14,7
2,173.545321,1.0,393.66301157688656,1,1,0.0,5
2,155.754219,1.0,59.42015715299298,1,0,0.0,4
2,66.559913,1.0,37.63577761857201,1,0,-1.1013412404281553e-13,4
2,50.935498,1.0,41.87068549624373,1,0,-1.7763568394002505e-14,4
2,177.086454,1.0,690.8969228934836,1,1,0.0,3
2,117.695947,1.0,32.3087970869834,1,0,0.0,4
2,97.697094,1.0,37.23038017455205,1,0,-3.552713678800501e-15,4
2,166.00498,1.0,213.98709830580182,1,0,-5.684341886080802e-14,4
2,66.079728,1.0,44.78665874312752,1,0,0.0,4
2,41.124533,1.0,55.78206300073774,1,1,-1.0658141036401503e-14,6
2,64.798183,1.0,76.09162399263931,1,0,-9.947598300641403e-14,4
2,0.040327,1.0,781.5358074302856,0,1,-0.276298844805126,5
2,132.633003,1.0,74.45546879245036,1,0,0.0,4
2,6.064013,1.0,288.19734811316437,1,1,-1.4210854715202004e-13,6
2,79.360163,1.0,59.89696861542698,1,0,0.0,4
2,46.843979,1.0,45.09953144385853,1,0,0.0,4
2,16.384658,1.0,252.49018434715626,1,1,0.0,5
2,22.909196,1.0,150.54017617179892,1,1,-7.105427357601002e-14,5
2,126.687045,1.0,55.38250115971759,1,0,-2.842170943040401e-14,4
2,138.794867,1.0,26.067621627209622,1,1,-8.704148513061227e-14,4
2,80.054789,1.0,53.497565446005794,1,0,-2.4868995751603507e-14,4
2,154.316007,1.0,104.35555844091785,1,0,-1.4210854715202004e-14,4
2,37.452188,1.0,91.44874651011571,1,0,-1.2789769243681803e-13,4
2,31.555662,1.0,77.3424958278814,1,1,-1.4210854715202004e-14,5
2,27.870874,1.0,98.00443139121441,1,0,0.0,4
2,18.921511,1.0,188.8790535069409,1,0,-7.105427357601002e-14,4
2,51.627288,1.0,58.87474279900532,1,0,0.0,4
2,132.533595,1.0,61.884423220689456,1,0,-5.684341886080802e-14,4
2,36.129851,1.0,100.51277779828214,1,0,-5.684341886080802e-14,4
2,158.262949,1.0,99.75550527454796,1,0,0.0,4
2,29.083779,1.0,59.00307706220528,1,0,-4.973799150320701e-14,4
2,76.306013,1.0,14.400451175332547,0,1,-0.7964962396006277,4
2,36.07855,1.0,59.41257293996497,1,0,0.0,4
2,39.76795,1.0,92.70020512554188,1,0,-7.105427357601002e-15,4
2,129.923991,1.0,52.24762785727746,1,0,-7.105427357601002e-15,4
2,84.783465,1.0,40.17277317713274,1,0,-1.0302869668521453e-13,4
2,178.156241,1.0,659.7059082967138,0,1,-0.05147991108719907,5
2,38.818493,1.0,65.81168948860349,1,0,-7.815970093361102e-14,4
2,5.359651,1.0,316.391091703975,1,1,0.0,5
2,86.271874,1.0,57.40209642104076,1,0,-5.684341886080802e-14,4
2,84.048391,1.0,51.06352518710114,0,1,-0.3875903256722957,6
2,110.81072,1.0,31.731429325233158,1,0,0.0,4
2,35.670737,1.0,76.46069007160683,1,0,-1.4210854715202004e-14,4
2,38.047526,1.0,79.07026460892043,1,0,-8.526512829121202e-14,4
2,173.081495,1.0,286.24461634055257,1,1,-5.684341886080802e-14,5
2,91.23563,1.0,35.2733699570631,0,0,-0.21098802007749384,4
2,118.213636,1.0,73.73586550982569,1,0,0.0,4
2,47.582885,1.0,79.37372260052527,1,0,0.0,4
2,3.399089,1.0,365.5793531097499,1,1,-2.842170943040401e-14,5
2,115.791146,1.0,66.59512226798009,1,0,-2.1316282072803006e-14,4
2,126.698693,1.0,75.92797825996033,1,0,0.0,4
2,126.739023,1.0,67.62072541007032,1,0,0.0,4
2,18.83064,1.0,198.93513902214445,1,0,0.0,4
2,106.661646,1.0,48.81538810835317,1,0,-3.907985046680551e-14,4
2,89.998554,1.0,28.047690928854667,1,0,-2.4868995751603507e-14,4
2,97.912798,1.0,22.249698833900762,1,0,-9.059419880941277e-14,4
2,151.073026,1.0,130.09367669233998,1,0,-2.842170943040401e-14,4
2,148.625994,1.0,54.446598643939524,1,0,0.0,4
2,24.612917,1.0,101.9360226901762,1,0,-5.684341886080802e-14,4
2,125.21007,1.0,73.32470360042085,1,0,-4.973799150320701e-14,4
2,94.776144,1.0,29.949178812280586,1,0,-1.1723955140041653e-13,4
2,142.251273,1.0,39.71128422664247,1,0,-3.552713678800501e-15,4
2,37.578573,1.0,85.12102995258388,1,0,0.0,4
2,80.990623,1.0,32.47983030522812,1,0,0.0,4
2,62.128608,1.0,14.52339734502185,1,0,-5.684341886080802e-14,4
2,52.613911,1.0,19.155197921049986,0,1,-4.712268852422904,3
2,18.124355,1.0,161.0449377646989,1,0,0.0,4
2,30.350671,1.0,131.0797280921958,1,0,0.0,4
2,93.445928,1.0,53.446425827549554,1,0,0.0,4
2,44.188934,1.0,55.45844474375965,1,0,-4.263256414560601e-14,4
2,44.024458,1.0,67.20815231561758,0,1,-7.172798623331175,6
2,10.202625,1.0,347.60211955730693,1,0,0.0,4
2,61.002882,1.0,27.449707302035495,1,0,0.0,4
2,155.355747,1.0,120.90893451675231,1,0,0.0,4
2,70.400986,1.0,32.139633648198604,1,0,-1.7763568394002505e-14,4
2,45.085918,1.0,29.28501037389496,1,0,-1.1546319456101628e-13,4
2,18.462111,1.0,146.64291504549993,1,0,0.0,4
2,47.588953,1.0,51.49560584310269,1,0,0.0,4
2,50.066018,1.0,45.7161591789509,1,0,0.0,4
2,87.839437,1.0,51.83328204505402,1,0,0.0,4
2,57.949445,1.0,67.16273494932807,1,0,-2.842170943040401e-14,4
2,31.129432,1.0,134.8169483702406,1,0,-2.842170943040401e-14,4
2,38.671721,1.0,112.69059572442416,1,0,-7.815970093361102e-14,4
2,46.922756,1.0,82.19347211595719,1,0,0.0,4
2,31.706057,1.0,130.1691246274962,1,0,0.0,4
2,98.358202,1.0,17.421811121364435,1,0,0.0,4
2,80.420079,1.0,49.95512363646449,1,0,-4.973799150320701e-14,4
2,65.747066,1.0,47.65844845949529,1,0,0.0,4
2,1.106856,1.0,951.796106785616,0,1,-0.23750542510384776,7
2,7.335789,1.0,331.3640440207605,1,0,0.0,4
2,16.259185,1.0,126.47691432190028,1,1,-3.552713678800501e-14,6
2,142.184234,1.0,60.72886747539098,1,0,0.0,4
2,32.062822,1.0,91.37043837137246,1,0,0.0,4
2,144.596554,1.0,90.83932535949907,1,0,-4.263256414560601e-14,4
2,126.723641,1.0,82.83046718029014,1,1,0.0,6
2,60.753078,1.0,66.28363075235637,1,0,-2.1316282072803006e-14,4
2,10.077267,1.0,268.735672788369,1,1,-1.1368683772161603e-13,7
2,113.22344,1.0,45.30583638827389,1,0,-1.2789769243681803e-13,4
2,159.19919,1.0,139.95566964342936,1,0,-4.263256414560601e-14,4
2,21.079136,1.0,100.91057385568982,1,1,-1.1368683772161603e-13,6
2,50.155668,1.0,41.11005565022361,1,0,0.0,4
2,65.379961,1.0,37.85393734900533,1,0,-3.197442310920451e-14,4
2,9.522526,1.0,445.8084065009262,1,1,0.0,6
2,52.155602,1.0,29.37429247981223,1,0,-6.039613253960852e-14,4
2,83.303069,1.0,32.15647937287075,1,0,-5.3290705182007514e-14,4
2,71.392273,1.0,58.41295663656148,1,0,-5.684341886080802e-14,4
2,97.134327,1.0,38.091583256745025,1,0,-2.842170943040401e-14,4
2,2.284126,1.0,793.6309924186382,0,1,-0.03728946462956628,7
2,78.41768,1.0,26.288404433787274,1,0,0.0,4
2,42.657231,1.0,56.01995758127578,1,0,-7.105427357601002e-15,4
2,34.9659,1.0,103.62610098493512,1,0,-4.973799150320701e-14,4
2,84.987486,1.0,45.75340027629048,1,0,-1.5276668818842154e-13,4
2,85.049744,1.0,34.64323471625552,1,0,-1.4210854715202004e-14,4
2,7.465679,1.0,329.6148386067791,1,1,0.0,6
2,100.394925,1.0,26.929906457730645,1,0,-1.7763568394002505e-14,4
2,54.025853,1.0,31.47911417401053,1,0,-1.2434497875801753e-14,4
2,32.96166,1.0,61.11083154270152,1,0,-4.263256414560601e-14,4
2,33.156602,1.0,111.31079311456324,1,0,-1.4210854715202004e-14,4
2,165.917486,1.0,163.08030435201943,1,0,0.0,4
2,12.69,1.0,289.5146752783307,1,1,-2.842170943040401e-14,6
2,45.467103,1.0,71.09450207025007,1,0,-1.4210854715202004e-14,4
2,89.239784,1.0,33.77978563212697,1,0,-4.263256414560601e-14,4
2,41.763018,1.0,93.64016529474405,1,1,-2.842170943040401e-14,5
2,137.598672,1.0,48.354393625562764,1,0,-9.237055564881302e-14,4
2,64.461262,1.0,44.27570034869505,1,0,-4.973799150320701e-14,4
2,156.865229,1.0,84.49299812036436,1,0,-1.4210854715202004e-14,4
2,33.602865,1.0,86.2669015906525,1,1,-9.947598300641403e-14,5
2,6.218168,1.0,399.77813675622275,1,0,0.0,4
2,10.969,1.0,215.61435520293762,1,1,-8.526512829121202e-14,6
2,178.039538,1.0,1226.225350680015,1,1,0.0,3
2,169.102358,1.0,234.2082073845497,1,0,0.0,4
2,165.051143,1.0,151.52970717133027,1,0,-2.842170943040401e-14,4
2,133.451033,1.0,94.58836794972068,1,0,-1.4210854715202004e-14,4
2,7.097361,1.0,397.19507110094514,1,1,-2.842170943040401e-14,6
2,42.609013,1.0,60.32804766025902,0,1,-3.4574291841688307,7
2,136.123309,1.0,105.53334418353815,1,0,0.0,4
2,29.090444,1.0,117.06668672858301,1,0,-5.684341886080802e-14,4
2,136.483268,1.0,24.583073373280566,1,0,-5.329070518200751e-15,4
2,15.900154,1.0,152.69676967552954,1,0,-8.526512829121202e-14,4
2,18.48814,1.0,99.32204686728502,1,0,0.0,4
2,127.091241,1.0,37.45056330606572,1,0,-6.039613253960852e-14,4
2,17.798006,1.0,61.23058074403026,1,0,-1.1723955140041653e-13,4
2,93.267259,1.0,52.148452153466145,1,0,-9.592326932761353e-14,4
2,8.923337,1.0,269.79456938627675,1,1,0.0,6
2,70.715326,1.0,30.026509862420806,1,0,-2.1316282072803006e-14,4
2,74.840325,1.0,34.867249055807946,1,0,-1.0658141036401503e-14,4
2,174.243738,1.0,545.7781873419033,1,1,0.0,6
2,43.192877,1.0,84.60183260099717,1,0,0.0,4
2,43.920065,1.0,58.57309559220863,1,0,-3.197442310920451e-14,4
2,31.815211,1.0,137.34090857807132,1,1,0.0,5
2,39.113513,1.0,48.842293874126284,1,0,-3.907985046680551e-14,4
2,19.180742,1.0,169.30318105606742,1,0,-9.947598300641403e-14,4
2,134.43208,1.0,77.55762766729325,1,0,-1.4210854715202004e-14,4
2,29.91903,1.0,110.34224017271234,1,0,0.0,4
2,67.537637,1.0,30.83775312782503,1,0,0.0,4
2,14.441035,1.0,276.27250424821716,1,0,-5.684341886080802e-14,4
2,48.563145,1.0,87.7172521522726,1,0,0.0,4
2,67.957734,1.0,18.05689301519536,1,0,0.0,4
2,145.140834,1.0,120.98752828787013,1,0,-7.815970093361102e-14,4
2,98.877722,1.0,28.44944704034511,1,0,-1.1191048088221578e-13,4
2,114.074659,1.0,47.563257906247834,1,0,-9.947598300641403e-14,4
2,88.428881,1.0,41.521427619589375,1,0,0.0,4
2,105.40985,1.0,58.98302169777146,1,0,0.0,4
2,155.947929,1.0,171.69349568224393,1,0,0.0,4
2,169.468817,1.0,220.26685835049008,1,0,0.0,4
2,12.200713,1.0,172.94139613832021,1,1,-1.4210854715202004e-14,6
2,27.878304,1.0,80.2058211803383,1,0,-9.237055564881302e-14,4
2,38.648019,1.0,87.65524391656785,1,0,-1.0658141036401503e-13,4
2,105.498106,1.0,22.290282201501647,1,0,0.0,4
2,78.354804,1.0,34.58522603395064,1,0,-1.1368683772161603e-13,4
2,24.530369,1.0,95.27255468448293,1,0,-1.1368683772161603e-13,4
2,156.443901,1.0,151.96645839164913,1,0,-5.684341886080802e-14,4
2,129.667066,1.0,29.399422597179367,1,0,0.0,4
2,50.8071,1.0,69.98534662183584,1,0,0.0,4
2,64.63271,1.0,32.960113405238474,1,0,-6.750155989720952e-14,4
2,140.373294,1.0,101.94939549627775,1,1,0.0,6
2,9.304499,1.0,195.79002191286577,0,1,-0.5415930445804662,4
2,26.303571,1.0,102.40536052148204,1,0,-4.263256414560601e-14,4
2,22.8095,1.0,54.809331548641744,1,0,-5.3290705182007514e-14,4
2,39.387319,1.0,50.55105040400899,1,0,0.0,4
2,34.094921,1.0,82.04647940167843,1,0,-4.973799150320701e-14,4
2,54.077545,1.0,61.19225594051674,1,0,-1.7763568394002505e-14,4
2,115.315551,1.0,50.47393473103536,1,0,0.0,4
2,139.715758,1.0,78.23706167770835,1,0,0.0,4
2,29.623095,1.0,40.52098923756685,1,0,-3.907985046680551e-14,4
2,93.70092,1.0,27.862527651320562,1,0,0.0,4
2,88.715588,1.0,29.933099308651123,1,0,-7.105427357601002e-15,4
2,105.516702,1.0,55.11705364795868,1,0,-3.552713678800501e-14,4
2,147.742921,1.0,33.7513770761022,1,0,-1.0658141036401503e-14,4
2,138.67705,1.0,69.78701377844465,1,0,-2.842170943040401e-14,4
2,17.666039,1.0,102.94719317643312,1,1,-2.1316282072803006e-14,5
2,127.557752,1.0,38.94175015972607,1,0,0.0,4
2,27.690444,1.0,104.1569141328056,1,0,-7.105427357601002e-14,4
2,22.42179,1.0,158.32209581942868,1,1,-7.105427357601002e-14,5
2,142.036041,1.0,78.63318149434328,1,0,-5.684341886080802e-14,4
2,11.751526,1.0,263.4361895638975,1,0,0.0,4
2,5.778521,1.0,308.9941942454905,1,1,0.0,5
2,150.600984,1.0,50.61560118026285,1,0,-5.684341886080802e-14,4
2,65.51269,1.0,70.43243254970614,1,0,0.0,4
2,57.889177,1.0,38.043044432561985,1,0,0.0,4
2,136.592122,1.0,74.76121960058003,1,1,0.0,7
2,15.002689,1.0,217.23872913570708,1,0,0.0,4
2,0.493884,1.0,508.00654195001664,1,1,-2.842170943040401e-14,4
2,175.508097,1.0,290.23530436971794,1,0,-2.842170943040401e-14,4
2,177.24722,1.0,436.6415338200845,1,1,0.0,5
2,93.002527,1.0,35.733281283129244,1,0,-2.842170943040401e-14,4
2,108.304028,1.0,40.82546481253598,1,0,-2.842170943040401e-14,4
2,132.302549,1.0,42.32482453829103,1,0,-8.171241461241152e-14,4
2,47.277935,1.0,79.33231632261234,1,0,-7.105427357601002e-14,4
2,46.850626,1.0,70.83088755342284,1,1,0.0,7
2,65.320257,1.0,46.26173688735099,1,0,0.0,4
2,9.280837,1.0,368.20069413772126,1,1,-1.1368683772161603e-13,5
2,79.365387,1.0,25.803327914371295,1,0,-2.3092638912203256e-14,4
2,169.813929,1.0,292.1758423469827,1,0,0.0,4
2,136.007729,1.0,74.7387462015411,1,0,-2.842170943040401e-14,4
2,42.297303,1.0,75.74689354599187,1,0,-7.105427357601002e-15,4
2,133.49354,1.0,53.30011220349133,1,0,0.0,4
2,108.035486,1.0,54.55379409206124,1,0,0.0,4
2,65.478221,1.0,33.85713686743153,1,1,-1.0658141036401503e-13,5
2,4.426025,1.0,329.3138134285098,1,1,-8.526512829121202e-14,5
2,160.197311,1.0,105.27658492797093,1,1,-1.4210854715202004e-14,5
2,32.183062,1.0,139.04093649515653,1,1,-2.842170943040401e-14,5
2,4.118926,1.0,493.04445088071355,1,0,-1.1368683772161603e-13,4
2,21.630535,1.0,164.1765021743746,1,0,-1.4210854715202004e-14,4
2,99.35997,1.0,34.157470488800364,1,0,0.0,4
2,34.187304,1.0,104.0648095069716,1,0,0.0,4
2,26.069587,1.0,141.83027153847533,1,0,0.0,4
2,76.815853,1.0,49.365076433951565,1,0,-4.618527782440651e-14,4
2,69.276236,1.0,62.94134147333962,1,0,-8.881784197001252e-14,4
2,7.693043,1.0,508.4971042252588,1,1,0.0,6
2,38.797807,1.0,69.27265255657632,1,0,0.0,4
2,100.082828,1.0,46.6195409191682,1,0,0.0,4
2,40.488456,1.0,74.17864384996517,1,0,-5.684341886080802e-14,4
2,48.93025,1.0,68.0798313679298,1,0,0.0,4
2,106.389687,1.0,48.879570489285335,1,0,-2.4868995751603507e-14,4
2,66.321329,1.0,44.353665767834485,1,0,0.0,4
2,119.807859,1.0,53.024087749449045,1,0,0.0,4
2,120.006468,1.0,53.87210522502642,1,0,0.0,4
2,2.466057,1.0,770.8675460310266,0,1,-0.1753404343800753,7
2,76.268199,1.0,50.55579162649682,1,0,0.0,4
2,147.760257,1.0,107.71601084096713,1,0,0.0,4
2,100.82911,1.0,57.16360282169865,1,0,0.0,4
2,91.781083,1.0,42.72154313087437,1,1,0.0,5
2,90.083621,1.0,29.847780219065314,0,0,-0.4808947188777548,4
2,143.888165,1.0,65.30851112386686,1,0,-7.105427357601002e-15,4
2,29.377313,1.0,135.23073742405623,1,0,-1.4210854715202004e-14,4
2,100.826082,1.0,36.31617458869353,1,0,-2.4868995751603507e-14,4
2,113.194907,1.0,44.55501289231638,1,0,-1.4210854715202004e-14,4
2,19.549025,1.0,114.58083262395387,1,0,0.0,4
2,55.414335,1.0,43.17849186239329,1,0,-1.1368683772161603e-13,4
2,56.966671,1.0,61.10504300928252,1,0,0.0,4
2,6.084242,1.0,359.2490892710914,1,1,-8.526512829121202e-14,5
2,40.929277,1.0,86.77162982439138,1,0,-5.684341886080802e-14,4
2,51.446013,1.0,75.99938522759322,1,0,-4.973799150320701e-14,4
2,28.525877,1.0,151.98140151497557,1,0,0.0,4
2,130.995343,1.0,17.564472499866547,1,0,0.0,4
2,17.05116,1.0,268.41681670903057,1,0,0.0,4
2,114.046894,1.0,22.29607753600219,1,0,-1.2434497875801753e-14,4
2,160.858921,1.0,203.20208402035047,1,0,-4.263256414560601e-14,4
2,49.163069,1.0,64.46658015270378,1,0,-1.1368683772161603e-13,4
2,94.339385,1.0,32.60901885640745,1,0,-1.7763568394002505e-14,4
2,5.908896,1.0,588.4786727005584,1,1,-1.1368683772161603e-13,6
2,16.190572,1.0,147.39554264759087,1,1,-7.105427357601002e-14,6
2,3.556309,1.0,69.98508612569148,1,1,-4.973799150320701e-14,3
2,68.255814,1.0,34.65728646166119,1,1,0.0,5
2,160.539458,1.0,167.21368586963095,1,0,0.0,4
2,42.549072,1.0,73.0217207306973,1,0,0.0,4
2,96.383701,1.0,45.70551371201936,1,0,0.0,4
2,17.693199,1.0,130.4809526433069,1,1,-2.842170943040401e-14,5
2,52.212295,1.0,61.15250977910066,1,0,0.0,4
2,105.136812,1.0,58.816205081387366,1,0,-9.237055564881302e-14,4
2,11.16123,1.0,270.87082349144583,1,0,-8.526512829121202e-14,4
2,25.787575,1.0,98.04539783924695,1,0,0.0,4
2,149.003394,1.0,84.88420355718466,1,0,-3.552713678800501e-14,4
2,38.403665,1.0,54.089285132070735,1,0,0.0,4
2,130.282791,1.0,24.330214338105666,1,0,0.0,4
2,5.636685,1.0,483.80627884341095,1,1,-5.684341886080802e-14,6
2,33.82111,1.0,68.46317888938854,1,1,-2.1316282072803006e-14,6
2,175.00004,1.0,439.39463426534957,0,1,-0.08280974525303009,8
2,108.434435,1.0,56.74967276777129,1,0,0.0,4
2,8.801824,1.0,120.86579765372694,1,1,-4.263256414560601e-14,5
2,41.077434,1.0,92.76153376077592,1,0,0.0,4
2,90.843125,1.0,27.81853962588111,0,0,-0.24936408687195666,4
2,173.24468,1.0,604.74436715256,1,1,0.0,5
2,80.120483,1.0,29.443534559879843,1,0,0.0,4
2,43.679198,1.0,75.98174184029274,1,0,0.0,4
2,124.731229,1.0,47.771928141036234,1,0,-1.4210854715202004e-14,4
